"id","entityA.id","entityA.type","entityB.id","entityB.type","since","until"
"83_354","83","DRAGON","354","Person","-357019003769","868724485381"
"83_208","83","DRAGON","208","Person","641686188468","933235178985"
"83_62","83","DRAGON","62","Person","-426991690293","411772430605"
"83_663","83","DRAGON","663","Person","-329890752004","174577851243"
"83_858","83","DRAGON","858","Person","-133816839712","819037241139"
"83_609","83","DRAGON","609","Person","213618563258","628641169623"
"84_112","84","DRAGON","112","Person","-583738878438","-163217731703"
"84_796","84","DRAGON","796","Person","-992530811949","-657312666550"
"84_60","84","DRAGON","60","Person","-388878628351","-385368481674"
"84_167","84","DRAGON","167","Person","-1404434160385","423222173255"
"84_992","84","DRAGON","992","Person","-2005661031315","-1628689612382"
"84_77","84","DRAGON","77","Person","-982686587779","-456930668753"
"84_123","84","DRAGON","123","Person","549559786039","733348709330"
"84_37","84","DRAGON","37","Person","-1433698806007","-1399546453146"
"84_964","84","DRAGON","964","Person","-256262474142","909806448344"
"84_433","84","DRAGON","433","Person","-681462983669","321471423822"
"84_188","84","DRAGON","188","Person","-1816990466661","315748930978"
"85_764","85","DRAGON","764","Person","-2039016509175","-1700537589753"
"85_843","85","DRAGON","843","Person","454609246235","879228221441"
"85_941","85","DRAGON","941","Person","708801261309","802166351150"
"85_873","85","DRAGON","873","Person","-1893730564211","341377436668"
"85_229","85","DRAGON","229","Person","-1777479028565","-1348096688442"
"85_273","85","DRAGON","273","Person","21812813446","107158587662"
"85_607","85","DRAGON","607","Person","198838893050","475506213678"
"85_369","85","DRAGON","369","Person","-1552884076931","344524776008"
"85_346","85","DRAGON","346","Person","372414243887","381403418669"
"86_450","86","DRAGON","450","Person","-2081450450044","690699318238"
"86_908","86","DRAGON","908","Person","-888229666221","517684228146"
"86_572","86","DRAGON","572","Person","-1804728637262","-330091633640"
"86_413","86","DRAGON","413","Person","182685828562","728053256686"
"86_602","86","DRAGON","602","Person","323867129392","898033801297"
"86_475","86","DRAGON","475","Person","439741873720","689585877001"
"86_240","86","DRAGON","240","Person","-835524245036","-420319937515"
"86_865","86","DRAGON","865","Person","580424846835","700739538603"
"86_311","86","DRAGON","311","Person","-221847431896","-19215107010"
"86_912","86","DRAGON","912","Person","-1456864268971","419954153535"
"86_199","86","DRAGON","199","Person","900851298678","929677234804"
"86_158","86","DRAGON","158","Person","-2080731849095","497558392479"
"87_143","87","DRAGON","143","Person","814367175440","838928367114"
"87_539","87","DRAGON","539","Person","630397432372","887136935062"
"87_700","87","DRAGON","700","Person","-1158031905067","-917301730665"
"87_161","87","DRAGON","161","Person","-303300397815","155014548034"
"87_845","87","DRAGON","845","Person","310400646177","477179494959"
"87_970","87","DRAGON","970","Person","-780111281003","404330270823"
"87_152","87","DRAGON","152","Person","922566339113","925165215799"
"87_107","87","DRAGON","107","Person","314122870707","322366141677"
"87_555","87","DRAGON","555","Person","-1447916504909","372566490001"
"87_274","87","DRAGON","274","Person","-696586830861","159850291760"
