"id","entityA.id","entityA.type","entityB.id","entityB.type","from","to"
"391_511_0","391","Dragon","511","Dragon","-1515487595385","-1515481775385","407"
"252_512_0","252","Dragon","512","Dragon","341300495790","341306075790","676"
"252_512_1","252","Dragon","512","Dragon","20866822514","20870962514","426"
"38_512_0","38","Dragon","512","Dragon","-504159579311","-504153639311","156"
"23_512_0","23","Dragon","512","Dragon","-985811668865","-985806748865","334"
"15_513_3","15","Dragon","513","Dragon","-570081469219","-570079609219","430"
"15_513_4","15","Dragon","513","Dragon","785224885714","785228065714","197"
"15_513_5","15","Dragon","513","Dragon","-1376233669715","-1376228689715","407"
"4_513_0","4","Dragon","513","Dragon","-1578025976851","-1578025796851","282"
"16_514_1","16","Dragon","514","Dragon","-1817021635046","-1817018155046","273"
"345_514_2","345","Dragon","514","Dragon","-765177580892","-765175600892","265"
"345_514_3","345","Dragon","514","Dragon","-2028841988589","-2028837308589","453"
"345_514_5","345","Dragon","514","Dragon","261641055273","261646275273","203"
"345_514_6","345","Dragon","514","Dragon","-684990542591","-684985262591","129"
"256_514_1","256","Dragon","514","Dragon","-1742767861000","-1742764321000","520"
"256_514_3","256","Dragon","514","Dragon","-364744642536","-364744342536","304"
"15_515_0","15","Dragon","515","Dragon","-2144749168603","-2144746708603","143"
"303_515_4","303","Dragon","515","Dragon","-1397770409822","-1397770169822","256"
"81_515_0","81","Dragon","515","Dragon","-1534135608421","-1534130748421","561"
"114_516_0","114","Dragon","516","Dragon","533172283187","533177983187","362"
"114_516_2","114","Dragon","516","Dragon","-702231798154","-702226878154","478"
"114_516_4","114","Dragon","516","Dragon","271377177765","271382337765","572"
"114_516_5","114","Dragon","516","Dragon","43420818624","43426518624","645"
"114_516_6","114","Dragon","516","Dragon","780004524341","780006324341","479"
"47_516_1","47","Dragon","516","Dragon","-1861004681644","-1861001981644","464"
"18_516_0","18","Dragon","516","Dragon","65478300104","65479260104","630"
"18_516_1","18","Dragon","516","Dragon","-669160859893","-669157619893","368"
"18_516_4","18","Dragon","516","Dragon","-1151385532180","-1151384272180","659"
"67_517_3","67","Dragon","517","Dragon","81828832834","81832192834","190"
"39_517_0","39","Dragon","517","Dragon","-2030356372","-2026576372","251"
"39_517_2","39","Dragon","517","Dragon","327926372668","327931472668","182"
"39_517_5","39","Dragon","517","Dragon","117605574183","117607014183","498"
"39_517_7","39","Dragon","517","Dragon","803063403431","803065203431","486"
"386_518_3","386","Dragon","518","Dragon","-1571042097094","-1571040177094","411"
"106_519_1","106","Dragon","519","Dragon","-1263829849844","-1263828589844","591"
"106_519_2","106","Dragon","519","Dragon","-1643265927662","-1643259987662","540"
"23_519_4","23","Dragon","519","Dragon","-218417117846","-218414897846","369"
"493_519_2","493","Dragon","519","Dragon","-1356475973563","-1356472073563","480"
"493_519_7","493","Dragon","519","Dragon","895276084705","895278244705","360"
"369_520_4","369","Dragon","520","Dragon","-564009824670","-564004784670","357"
"315_520_3","315","Dragon","520","Dragon","-555270350488","-555269450488","233"
"315_520_5","315","Dragon","520","Dragon","-1748812938192","-1748812758192","207"
"123_520_1","123","Dragon","520","Dragon","-934565694051","-934563234051","131"
"123_520_3","123","Dragon","520","Dragon","-824293224090","-824288784090","570"
"504_521_6","504","Dragon","521","Dragon","-1676523194421","-1676518574421","182"
"464_521_0","464","Dragon","521","Dragon","-953797287898","-953792187898","468"
"464_521_2","464","Dragon","521","Dragon","-1431162548652","-1431157388652","216"
"6_522_2","6","Dragon","522","Dragon","-1056763156817","-1056760456817","478"
"6_522_5","6","Dragon","522","Dragon","-1138668906171","-1138666926171","205"
"46_522_1","46","Dragon","522","Dragon","-914854463448","-914851523448","586"
"102_522_2","102","Dragon","522","Dragon","-1694279145570","-1694274945570","567"
"226_523_0","226","Dragon","523","Dragon","-696552060091","-696550440091","439"
"11_523_0","11","Dragon","523","Dragon","-821379367171","-821378227171","694"
"11_523_6","11","Dragon","523","Dragon","-2044616787801","-2044614387801","352"
"11_523_7","11","Dragon","523","Dragon","779234145747","779234205747","276"
"72_524_4","72","Dragon","524","Dragon","-320292880008","-320291080008","598"
"384_524_0","384","Dragon","524","Dragon","752810006702","752814266702","337"
"141_524_1","141","Dragon","524","Dragon","339663504261","339666744261","204"
"141_524_2","141","Dragon","524","Dragon","-29488862567","-29488142567","681"
"292_525_2","292","Dragon","525","Dragon","764975038428","764977678428","277"
"62_525_0","62","Dragon","525","Dragon","-1743384130654","-1743381370654","605"
"62_525_2","62","Dragon","525","Dragon","617770853251","617771633251","490"
"62_525_4","62","Dragon","525","Dragon","249657893392","249657953392","342"
"241_525_1","241","Dragon","525","Dragon","-182701982319","-182700302319","585"
"157_526_4","157","Dragon","526","Dragon","-854562431067","-854557811067","526"
"464_526_0","464","Dragon","526","Dragon","-1367547675416","-1367542755416","160"
"169_527_1","169","Dragon","527","Dragon","-1845541984696","-1845540064696","377"
"11_527_0","11","Dragon","527","Dragon","-285759744888","-285756024888","696"
"7_528_0","7","Dragon","528","Dragon","-757926424944","-757921684944","446"
"7_528_5","7","Dragon","528","Dragon","754304858648","754306478648","237"
"22_528_3","22","Dragon","528","Dragon","-1138932247265","-1138931827265","374"
"22_528_5","22","Dragon","528","Dragon","-1394344546974","-1394340106974","371"
"437_528_0","437","Dragon","528","Dragon","-2051610275435","-2051609735435","578"
"437_528_1","437","Dragon","528","Dragon","-1421287413146","-1421283573146","376"
"437_528_2","437","Dragon","528","Dragon","-1382453023776","-1382451703776","450"
"438_529_4","438","Dragon","529","Dragon","-1497144272257","-1497140612257","407"
"438_529_7","438","Dragon","529","Dragon","353045217653","353050257653","174"
"139_529_0","139","Dragon","529","Dragon","789304133270","789305093270","438"
"470_530_0","470","Dragon","530","Dragon","-496308815390","-496307135390","569"
"470_530_4","470","Dragon","530","Dragon","-2139086865379","-2139085305379","123"
"43_530_2","43","Dragon","530","Dragon","-666795962911","-666791162911","667"
"359_530_2","359","Dragon","530","Dragon","-303468744177","-303462864177","276"
"359_530_6","359","Dragon","530","Dragon","-798780364707","-798780244707","382"
"2_531_0","2","Dragon","531","Dragon","82944160161","82945060161","327"
"2_531_2","2","Dragon","531","Dragon","-738246519033","-738241599033","214"
"393_531_2","393","Dragon","531","Dragon","-1661810357911","-1661807957911","640"
"125_532_1","125","Dragon","532","Dragon","-160442819660","-160438319660","689"
"11_532_1","11","Dragon","532","Dragon","-1016013783302","-1016013363302","236"
"55_532_4","55","Dragon","532","Dragon","-656950924506","-656946604506","293"
"109_533_1","109","Dragon","533","Dragon","-413835854969","-413832614969","667"
"109_533_4","109","Dragon","533","Dragon","-2205954893487","-2205951413487","370"
"527_533_0","527","Dragon","533","Dragon","-1027912888372","-1027912768372","162"
"486_534_3","486","Dragon","534","Dragon","-1012586801765","-1012585301765","100"
"4_534_1","4","Dragon","534","Dragon","-1011389725028","-1011386725028","612"
"199_534_0","199","Dragon","534","Dragon","-981913719957","-981907839957","430"
"199_534_2","199","Dragon","534","Dragon","-1904298859086","-1904296039086","503"
"199_534_4","199","Dragon","534","Dragon","345043835703","345047315703","676"
"199_534_5","199","Dragon","534","Dragon","-1869418239754","-1869415779754","387"
"88_535_1","88","Dragon","535","Dragon","710450188552","710450308552","270"
"88_535_3","88","Dragon","535","Dragon","-1557192221719","-1557191561719","284"
"88_535_6","88","Dragon","535","Dragon","-1285835815609","-1285831615609","631"
"207_535_1","207","Dragon","535","Dragon","398452816795","398454496795","241"
"211_536_3","211","Dragon","536","Dragon","866670289796","866675869796","610"
"381_536_1","381","Dragon","536","Dragon","-1409040747375","-1409036127375","342"
"381_536_3","381","Dragon","536","Dragon","-1027750086552","-1027744566552","675"
"2_536_5","2","Dragon","536","Dragon","-1211265635119","-1211264435119","625"
"300_537_3","300","Dragon","537","Dragon","-1333263656472","-1333262876472","487"
"300_537_4","300","Dragon","537","Dragon","-1568347939118","-1568347579118","519"
"300_537_5","300","Dragon","537","Dragon","-837461139919","-837458739919","554"
"300_537_7","300","Dragon","537","Dragon","-204243266070","-204238526070","201"
"12_537_1","12","Dragon","537","Dragon","-23213010187","-23208210187","337"
"12_537_2","12","Dragon","537","Dragon","-1227134134484","-1227132934484","516"
"12_537_3","12","Dragon","537","Dragon","-764014570417","-764011990417","373"
"12_537_5","12","Dragon","537","Dragon","503251047204","503251887204","541"
"12_537_7","12","Dragon","537","Dragon","-2202768680777","-2202767120777","321"
"257_537_2","257","Dragon","537","Dragon","-1190000782402","-1189997122402","292"
"67_538_0","67","Dragon","538","Dragon","155739138138","155741538138","107"
"67_538_3","67","Dragon","538","Dragon","-1269169899241","-1269168579241","328"
"67_538_4","67","Dragon","538","Dragon","-536252483496","-536249123496","444"
"428_538_0","428","Dragon","538","Dragon","161714909819","161719049819","362"
"131_538_0","131","Dragon","538","Dragon","-1280057143608","-1280055823608","387"
"131_538_1","131","Dragon","538","Dragon","-1961635797862","-1961634897862","576"
"57_539_0","57","Dragon","539","Dragon","-1349598038931","-1349593058931","655"
"57_539_3","57","Dragon","539","Dragon","-247432022336","-247431242336","479"
"195_539_2","195","Dragon","539","Dragon","169102412373","169106732373","613"
"11_539_0","11","Dragon","539","Dragon","-1139460794675","-1139458814675","326"
"11_539_5","11","Dragon","539","Dragon","348457264107","348462004107","474"
"11_539_6","11","Dragon","539","Dragon","-1866925887535","-1866923727535","470"
"184_540_4","184","Dragon","540","Dragon","-1367759249032","-1367758829032","477"
"9_540_0","9","Dragon","540","Dragon","-2026864991185","-2026860011185","120"
"9_540_4","9","Dragon","540","Dragon","-1297078989729","-1297078929729","575"
"9_540_6","9","Dragon","540","Dragon","-254376313379","-254375233379","121"
"458_540_1","458","Dragon","540","Dragon","886482245628","886486985628","398"
"458_540_4","458","Dragon","540","Dragon","-627651188754","-627649208754","692"
"458_540_5","458","Dragon","540","Dragon","-618411086197","-618407786197","550"
"458_540_6","458","Dragon","540","Dragon","-512916001633","-512912881633","197"
"120_541_2","120","Dragon","541","Dragon","-1748386952087","-1748382752087","476"
"410_541_0","410","Dragon","541","Dragon","-339403926468","-339402966468","240"
"410_541_5","410","Dragon","541","Dragon","-138379625518","-138375605518","423"
"491_541_2","491","Dragon","541","Dragon","-858057461071","-858052601071","278"
"491_541_3","491","Dragon","541","Dragon","720311543173","720317243173","108"
"491_541_5","491","Dragon","541","Dragon","917092462869","917095402869","300"
"491_541_6","491","Dragon","541","Dragon","-149239954798","-149237314798","624"
"431_542_1","431","Dragon","542","Dragon","22417227857","22422687857","540"
"146_542_1","146","Dragon","542","Dragon","-762042158250","-762036458250","285"
"146_542_2","146","Dragon","542","Dragon","-1276932753306","-1276928373306","472"
"146_542_4","146","Dragon","542","Dragon","-1336844969719","-1336844309719","243"
"167_543_0","167","Dragon","543","Dragon","422594163429","422598963429","287"
"167_543_1","167","Dragon","543","Dragon","-962450860496","-962446660496","561"
"167_543_2","167","Dragon","543","Dragon","-2193128789568","-2193128489568","237"
"167_543_3","167","Dragon","543","Dragon","674170042390","674174182390","328"
"12_543_7","12","Dragon","543","Dragon","-1931338273863","-1931335753863","511"
"22_544_1","22","Dragon","544","Dragon","-1642009269381","-1642006929381","246"
"22_544_3","22","Dragon","544","Dragon","627965745382","627969885382","249"
"22_544_4","22","Dragon","544","Dragon","-1183913054109","-1183912214109","694"
"44_544_1","44","Dragon","544","Dragon","67173831985","67174131985","466"
"44_544_4","44","Dragon","544","Dragon","-920604341823","-920598521823","295"
"68_545_2","68","Dragon","545","Dragon","-715284034941","-715281874941","645"
"68_545_5","68","Dragon","545","Dragon","474422308461","474424828461","307"
"68_545_6","68","Dragon","545","Dragon","261033605387","261036185387","601"
"154_545_0","154","Dragon","545","Dragon","459082659925","459087459925","479"
"154_545_1","154","Dragon","545","Dragon","-728687328828","-728682108828","271"
"480_545_4","480","Dragon","545","Dragon","-576288592852","-576287092852","493"
"347_546_1","347","Dragon","546","Dragon","-1076494582864","-1076491462864","455"
"347_546_4","347","Dragon","546","Dragon","-1060567359684","-1060565139684","487"
"105_546_0","105","Dragon","546","Dragon","-1181870091051","-1181864211051","405"
"105_546_1","105","Dragon","546","Dragon","-1058541659053","-1058538479053","198"
"31_546_1","31","Dragon","546","Dragon","-288581785172","-288579025172","133"
"31_546_2","31","Dragon","546","Dragon","-615005226267","-615003006267","275"
"31_546_7","31","Dragon","546","Dragon","717466666216","717467386216","179"
"32_547_0","32","Dragon","547","Dragon","317894328945","317894628945","306"
"32_547_3","32","Dragon","547","Dragon","-1503736995281","-1503731955281","472"
"6_547_0","6","Dragon","547","Dragon","726578201386","726582761386","659"
"121_547_0","121","Dragon","547","Dragon","-1680057062094","-1680052382094","219"
"45_548_0","45","Dragon","548","Dragon","-1609322322666","-1609316562666","631"
"104_548_0","104","Dragon","548","Dragon","-2073315986719","-2073311726719","417"
"104_548_3","104","Dragon","548","Dragon","-1441483349212","-1441479329212","446"
"104_548_5","104","Dragon","548","Dragon","-1701043850930","-1701043130930","213"
"15_549_2","15","Dragon","549","Dragon","130474574028","130480514028","336"
"15_549_3","15","Dragon","549","Dragon","-663378494473","-663378254473","600"
"15_549_4","15","Dragon","549","Dragon","-573587149014","-573583369014","243"
"321_549_2","321","Dragon","549","Dragon","-874817708719","-874812968719","227"
"321_549_5","321","Dragon","549","Dragon","-260576928219","-260574528219","302"
"246_549_0","246","Dragon","549","Dragon","-492389956487","-492384556487","545"
"246_549_1","246","Dragon","549","Dragon","438846528609","438848328609","255"
"246_549_2","246","Dragon","549","Dragon","-2096750558299","-2096749958299","312"
"26_550_0","26","Dragon","550","Dragon","-1923013790553","-1923012830553","519"
"36_550_1","36","Dragon","550","Dragon","502009177057","502009297057","493"
"36_550_2","36","Dragon","550","Dragon","-144086993792","-144083213792","471"
"36_550_3","36","Dragon","550","Dragon","492846046246","492848266246","204"
"5_550_0","5","Dragon","550","Dragon","-2187664659059","-2187664119059","204"
"5_550_5","5","Dragon","550","Dragon","9269895244","9273915244","504"
"229_551_0","229","Dragon","551","Dragon","-2135023436085","-2135019536085","390"
"229_551_1","229","Dragon","551","Dragon","-1244672902359","-1244672782359","253"
"13_551_0","13","Dragon","551","Dragon","-1624721512900","-1624718872900","380"
"90_552_2","90","Dragon","552","Dragon","-576275061685","-576270621685","540"
"21_552_1","21","Dragon","552","Dragon","-1524849049357","-1524845269357","616"
"425_552_1","425","Dragon","552","Dragon","126570857728","126571697728","216"
"153_553_0","153","Dragon","553","Dragon","-2018222396024","-2018217956024","613"
"153_553_2","153","Dragon","553","Dragon","-7389908801","-7387088801","424"
"153_553_3","153","Dragon","553","Dragon","33349854981","33355554981","591"
"6_553_1","6","Dragon","553","Dragon","-535770739168","-535768999168","306"
"526_553_5","526","Dragon","553","Dragon","-1405617058288","-1405611118288","152"
"150_554_4","150","Dragon","554","Dragon","124209299815","124214759815","486"
"150_554_5","150","Dragon","554","Dragon","-996680369148","-996675449148","299"
"150_554_6","150","Dragon","554","Dragon","-25954301556","-25953281556","654"
"526_554_1","526","Dragon","554","Dragon","-1027335847686","-1027330627686","237"
"198_554_0","198","Dragon","554","Dragon","-262314593811","-262314053811","357"
"198_554_1","198","Dragon","554","Dragon","765429761139","765431261139","657"
"198_554_2","198","Dragon","554","Dragon","-1771690135463","-1771689595463","259"
"266_555_1","266","Dragon","555","Dragon","-792311107569","-792305527569","603"
"266_555_3","266","Dragon","555","Dragon","664504170604","664506330604","120"
"266_555_4","266","Dragon","555","Dragon","-1711457869115","-1711453429115","352"
"124_555_1","124","Dragon","555","Dragon","-457406996685","-457402316685","593"
"95_555_3","95","Dragon","555","Dragon","-861062163638","-861056343638","440"
"95_555_4","95","Dragon","555","Dragon","-2186560285485","-2186556085485","455"
"95_555_6","95","Dragon","555","Dragon","-1299204579257","-1299198879257","211"
"167_556_3","167","Dragon","556","Dragon","-1441469803562","-1441468003562","321"
"167_556_5","167","Dragon","556","Dragon","-1917117799592","-1917115399592","509"
"167_556_6","167","Dragon","556","Dragon","-1312854410492","-1312849430492","459"
"54_556_4","54","Dragon","556","Dragon","-1082356276123","-1082351896123","677"
"60_556_1","60","Dragon","556","Dragon","864505218605","864506598605","343"
"60_556_4","60","Dragon","556","Dragon","-1545656385398","-1545653385398","567"
"124_557_0","124","Dragon","557","Dragon","398104602823","398108622823","551"
"124_557_4","124","Dragon","557","Dragon","315193336945","315194596945","301"
"450_557_0","450","Dragon","557","Dragon","-754094098029","-754093498029","145"
"450_557_5","450","Dragon","557","Dragon","-1930560587379","-1930557347379","667"
"450_557_6","450","Dragon","557","Dragon","-951537855895","-951533115895","635"
"337_558_2","337","Dragon","558","Dragon","-2118566978587","-2118563618587","228"
"337_558_3","337","Dragon","558","Dragon","-2050654091297","-2050653791297","636"
"337_558_7","337","Dragon","558","Dragon","-413625256740","-413624956740","348"
"315_558_5","315","Dragon","558","Dragon","-1900578280552","-1900574380552","356"
"287_559_6","287","Dragon","559","Dragon","-1015871836296","-1015869436296","132"
"95_559_1","95","Dragon","559","Dragon","538270356302","538273776302","288"
"95_559_2","95","Dragon","559","Dragon","-198865732205","-198864352205","468"
"95_559_4","95","Dragon","559","Dragon","-1934437694615","-1934435054615","357"
"95_559_5","95","Dragon","559","Dragon","-415386488795","-415381568795","575"
"199_559_3","199","Dragon","559","Dragon","-1319893140695","-1319889960695","269"
"252_560_2","252","Dragon","560","Dragon","898731524558","898736804558","523"
"252_560_3","252","Dragon","560","Dragon","715272427807","715277887807","490"
"492_560_0","492","Dragon","560","Dragon","-904935505533","-904933225533","105"
"492_560_1","492","Dragon","560","Dragon","-556457702594","-556456442594","562"
"492_560_2","492","Dragon","560","Dragon","-362038544170","-362034104170","190"
"71_560_2","71","Dragon","560","Dragon","-775445879777","-775442879777","120"
"134_561_0","134","Dragon","561","Dragon","-306055239544","-306051879544","217"
"134_561_4","134","Dragon","561","Dragon","-2190790638341","-2190790338341","531"
"132_561_0","132","Dragon","561","Dragon","445923095698","445925195698","166"
"56_561_1","56","Dragon","561","Dragon","-1820148839931","-1820143319931","618"
"56_561_2","56","Dragon","561","Dragon","115738244446","115738964446","179"
"56_561_5","56","Dragon","561","Dragon","69808863320","69811683320","599"
"383_562_0","383","Dragon","562","Dragon","-933295760762","-933289760762","365"
"374_562_1","374","Dragon","562","Dragon","-75751026058","-75750906058","482"
"157_562_0","157","Dragon","562","Dragon","324854166728","324856446728","353"
"157_562_4","157","Dragon","562","Dragon","744642412329","744646372329","597"
"157_562_5","157","Dragon","562","Dragon","239816668224","239817868224","279"
"75_563_3","75","Dragon","563","Dragon","-500289224863","-500287064863","604"
"482_563_0","482","Dragon","563","Dragon","396641348062","396644828062","434"
"520_564_3","520","Dragon","564","Dragon","-533837342900","-533834102900","216"
"520_564_4","520","Dragon","564","Dragon","-844585040985","-844581020985","125"
"520_564_6","520","Dragon","564","Dragon","754738170712","754744050712","264"
"324_564_1","324","Dragon","564","Dragon","787722815777","787727135777","661"
"324_564_3","324","Dragon","564","Dragon","339011325828","339016665828","679"
"324_564_5","324","Dragon","564","Dragon","-1295555390147","-1295554910147","686"
"254_564_2","254","Dragon","564","Dragon","-757027907512","-757022027512","122"
"83_565_1","83","Dragon","565","Dragon","-1650286922795","-1650285002795","696"
"3_565_1","3","Dragon","565","Dragon","496189215247","496189575247","119"
"3_565_5","3","Dragon","565","Dragon","-278958040119","-278955100119","514"
"143_566_2","143","Dragon","566","Dragon","-142102091043","-142099091043","379"
"143_566_5","143","Dragon","566","Dragon","929467179426","929467779426","485"
"368_566_2","368","Dragon","566","Dragon","-1986803355575","-1986802575575","409"
"368_566_4","368","Dragon","566","Dragon","-1696622708751","-1696620488751","645"
"368_566_5","368","Dragon","566","Dragon","419219409650","419220069650","683"
"218_566_5","218","Dragon","566","Dragon","-2173483076816","-2173479356816","563"
"0_567_1","0","Dragon","567","Dragon","-193154060254","-193153580254","447"
"301_567_0","301","Dragon","567","Dragon","198494213333","198498653333","660"
"301_567_2","301","Dragon","567","Dragon","187964144135","187964264135","298"
"32_568_0","32","Dragon","568","Dragon","-1294215273301","-1294213893301","287"
"32_568_3","32","Dragon","568","Dragon","884812985375","884818565375","321"
"32_568_6","32","Dragon","568","Dragon","673898330313","673899650313","641"
"46_568_2","46","Dragon","568","Dragon","-1876258266210","-1876253586210","348"
"46_568_3","46","Dragon","568","Dragon","-2001032081501","-2001030941501","463"
"41_569_3","41","Dragon","569","Dragon","587576277481","587580297481","648"
"115_569_0","115","Dragon","569","Dragon","-261560291304","-261556151304","643"
"4_571_0","4","Dragon","571","Dragon","-1849774685108","-1849773545108","582"
"4_571_2","4","Dragon","571","Dragon","-90680324765","-90675884765","344"
"246_571_6","246","Dragon","571","Dragon","-1174385891765","-1174382411765","175"
"0_572_1","0","Dragon","572","Dragon","74077700000","74079800000","105"
"0_572_2","0","Dragon","572","Dragon","-1034099819436","-1034095859436","136"
"0_572_5","0","Dragon","572","Dragon","-891413602462","-891409582462","411"
"291_572_2","291","Dragon","572","Dragon","-1979760885371","-1979757165371","495"
"291_572_4","291","Dragon","572","Dragon","-1699465730469","-1699459910469","215"
"556_573_0","556","Dragon","573","Dragon","-956990377264","-956986777264","628"
"556_573_5","556","Dragon","573","Dragon","-323677201377","-323671621377","446"
"556_573_6","556","Dragon","573","Dragon","-642639304902","-642637924902","476"
"556_573_7","556","Dragon","573","Dragon","-1635560591348","-1635558191348","197"
"172_574_3","172","Dragon","574","Dragon","-599026501953","-599020921953","233"
"238_574_2","238","Dragon","574","Dragon","255163812200","255168072200","352"
"497_575_0","497","Dragon","575","Dragon","-1680968002527","-1680966382527","361"
"497_575_2","497","Dragon","575","Dragon","60988485870","60989865870","315"
"497_575_4","497","Dragon","575","Dragon","-929417267880","-929416007880","696"
"199_575_0","199","Dragon","575","Dragon","-838729263758","-838725663758","604"
"199_575_2","199","Dragon","575","Dragon","-1336083628890","-1336081288890","290"
"199_575_6","199","Dragon","575","Dragon","-329615074853","-329612134853","307"
"199_575_7","199","Dragon","575","Dragon","-561287326933","-561283726933","327"
"16_576_0","16","Dragon","576","Dragon","-2004687778072","-2004685978072","259"
"16_576_1","16","Dragon","576","Dragon","189014209101","189014629101","511"
"16_576_3","16","Dragon","576","Dragon","-1230404745645","-1230398985645","621"
"16_576_4","16","Dragon","576","Dragon","-926157208174","-926157028174","654"
"229_576_3","229","Dragon","576","Dragon","-1020975899405","-1020975119405","116"
"229_576_6","229","Dragon","576","Dragon","-63943510625","-63940750625","597"
"74_577_0","74","Dragon","577","Dragon","-347496663123","-347491683123","303"
"74_577_2","74","Dragon","577","Dragon","138243765604","138245505604","105"
"1_577_1","1","Dragon","577","Dragon","-1569628384418","-1569625204418","332"
"1_577_4","1","Dragon","577","Dragon","347940801724","347945961724","593"
"1_577_5","1","Dragon","577","Dragon","-895743052162","-895741132162","658"
"16_578_1","16","Dragon","578","Dragon","-420793211860","-420791831860","430"
"296_578_2","296","Dragon","578","Dragon","-1415664829653","-1415661649653","492"
"150_578_0","150","Dragon","578","Dragon","-638651286723","-638648346723","291"
"385_579_1","385","Dragon","579","Dragon","-935917165104","-935912365104","176"
"385_579_2","385","Dragon","579","Dragon","-2011425067537","-2011421887537","449"
"132_579_1","132","Dragon","579","Dragon","-1226911431330","-1226908791330","620"
"132_579_4","132","Dragon","579","Dragon","380030860093","380032480093","426"
"213_579_2","213","Dragon","579","Dragon","-53902154909","-53901914909","151"
"213_579_4","213","Dragon","579","Dragon","-728910319341","-728908099341","265"
"213_579_5","213","Dragon","579","Dragon","-1029795376114","-1029790576114","324"
"462_580_2","462","Dragon","580","Dragon","-238180980563","-238177080563","511"
"120_580_3","120","Dragon","580","Dragon","-1473482676690","-1473477636690","209"
"120_580_4","120","Dragon","580","Dragon","-585903810008","-585900150008","178"
"120_580_5","120","Dragon","580","Dragon","-1838765327041","-1838762567041","589"
"120_580_6","120","Dragon","580","Dragon","-1106245763550","-1106241983550","494"
"351_580_0","351","Dragon","580","Dragon","-2199197679914","-2199197499914","564"
"351_580_3","351","Dragon","580","Dragon","-851616998979","-851613698979","130"
"82_581_7","82","Dragon","581","Dragon","-2108906818536","-2108906038536","354"
"46_581_0","46","Dragon","581","Dragon","-585086217497","-585084657497","621"
"46_581_1","46","Dragon","581","Dragon","-130519228456","-130514848456","198"
"10_581_4","10","Dragon","581","Dragon","-1607345019154","-1607344959154","260"
"10_581_6","10","Dragon","581","Dragon","740051393499","740054813499","432"
"442_582_0","442","Dragon","582","Dragon","-1034488772901","-1034488172901","359"
"442_582_2","442","Dragon","582","Dragon","-1932056378749","-1932053858749","151"
"51_582_2","51","Dragon","582","Dragon","262855087835","262856107835","409"
"102_582_0","102","Dragon","582","Dragon","-1493673195958","-1493671155958","550"
"102_582_4","102","Dragon","582","Dragon","-1616095410661","-1616089530661","607"
"102_582_6","102","Dragon","582","Dragon","-17070166681","-17069626681","206"
"116_583_0","116","Dragon","583","Dragon","-1917671346510","-1917670386510","152"
"23_583_2","23","Dragon","583","Dragon","-858114105995","-858113085995","577"
"5_583_0","5","Dragon","583","Dragon","705227906607","705233006607","600"
"5_583_1","5","Dragon","583","Dragon","108283964220","108288044220","572"
"5_583_4","5","Dragon","583","Dragon","-997548538531","-997546678531","370"
"5_583_5","5","Dragon","583","Dragon","-1028379792616","-1028378412616","664"
"554_584_3","554","Dragon","584","Dragon","834722027631","834725747631","109"
"554_584_6","554","Dragon","584","Dragon","849494294252","849497174252","354"
"261_584_3","261","Dragon","584","Dragon","114258111130","114260571130","699"
"261_584_4","261","Dragon","584","Dragon","-815562013162","-815558353162","397"
"501_584_0","501","Dragon","584","Dragon","-1181004734008","-1181004014008","176"
"307_585_0","307","Dragon","585","Dragon","-1592209924834","-1592205244834","495"
"307_585_1","307","Dragon","585","Dragon","936836572772","936836932772","448"
"307_585_2","307","Dragon","585","Dragon","934074926391","934077146391","519"
"255_585_1","255","Dragon","585","Dragon","-1027467016809","-1027466896809","443"
"255_585_2","255","Dragon","585","Dragon","620556797269","620562017269","386"
"173_585_5","173","Dragon","585","Dragon","-287700258940","-287697678940","464"
"350_586_0","350","Dragon","586","Dragon","769816902755","769822362755","568"
"350_586_3","350","Dragon","586","Dragon","444936945156","444942525156","519"
"350_586_4","350","Dragon","586","Dragon","-1406464945827","-1406464405827","363"
"350_586_6","350","Dragon","586","Dragon","-2136944358198","-2136942858198","465"
"544_586_1","544","Dragon","586","Dragon","-413629088888","-413623568888","412"
"544_586_2","544","Dragon","586","Dragon","-1679809493254","-1679804693254","382"
"569_586_3","569","Dragon","586","Dragon","-847488020041","-847482140041","235"
"315_587_2","315","Dragon","587","Dragon","-13928455823","-13922695823","602"
"68_587_0","68","Dragon","587","Dragon","-592589276531","-592587596531","619"
"136_587_4","136","Dragon","587","Dragon","-1054325802367","-1054325022367","211"
"15_588_1","15","Dragon","588","Dragon","-206450591314","-206448491314","306"
"15_588_2","15","Dragon","588","Dragon","590196655981","590197015981","696"
"15_588_4","15","Dragon","588","Dragon","-1210589554363","-1210588234363","214"
"52_589_0","52","Dragon","589","Dragon","-261105112536","-261104632536","329"
"359_589_3","359","Dragon","589","Dragon","600811958861","600815918861","355"
"359_589_5","359","Dragon","589","Dragon","478414838646","478417058646","417"
"359_589_6","359","Dragon","589","Dragon","-1251056453489","-1251051473489","382"
"30_590_0","30","Dragon","590","Dragon","-2102501316567","-2102500956567","109"
"3_590_2","3","Dragon","590","Dragon","708821637163","708821697163","619"
"16_591_3","16","Dragon","591","Dragon","635155730469","635156570469","162"
"306_591_2","306","Dragon","591","Dragon","-1410926985822","-1410926805822","532"
"110_591_1","110","Dragon","591","Dragon","-1788741559488","-1788739939488","209"
"129_592_0","129","Dragon","592","Dragon","-1905029930855","-1905026990855","674"
"5_592_1","5","Dragon","592","Dragon","-1690236558089","-1690233138089","152"
"5_592_3","5","Dragon","592","Dragon","732413301426","732417081426","586"
