"id","entityA.id","entityA.type","entityB.id","entityB.type","date","temperature"
"34_497_3","34","Dragon","497","Dragon","-535602968249","605"
"34_497_4","34","Dragon","497","Dragon","-1187390333841","226"
"9_498_0","9","Dragon","498","Dragon","-1391736215796","609"
"5_498_0","5","Dragon","498","Dragon","-601022006550","406"
"5_498_1","5","Dragon","498","Dragon","-834767005607","561"
"5_498_2","5","Dragon","498","Dragon","-389886962590","549"
"2_498_1","2","Dragon","498","Dragon","-351946176235","182"
"2_498_3","2","Dragon","498","Dragon","210274234764","588"
"2_498_4","2","Dragon","498","Dragon","898357875602","552"
"337_499_0","337","Dragon","499","Dragon","-1179626610861","387"
"337_499_1","337","Dragon","499","Dragon","-1626998663722","539"
"337_499_3","337","Dragon","499","Dragon","-2104472690186","593"
"208_499_1","208","Dragon","499","Dragon","-600652266916","561"
"208_499_2","208","Dragon","499","Dragon","-1110209810981","491"
"208_499_4","208","Dragon","499","Dragon","-829174777533","310"
"208_499_5","208","Dragon","499","Dragon","-1934386446524","531"
"208_499_7","208","Dragon","499","Dragon","-1048915608639","341"
"204_499_0","204","Dragon","499","Dragon","-1713791646742","209"
"204_499_1","204","Dragon","499","Dragon","-282611143921","355"
"204_499_4","204","Dragon","499","Dragon","847974904284","115"
"204_499_5","204","Dragon","499","Dragon","20431858737","584"
"67_500_0","67","Dragon","500","Dragon","-2027163952914","393"
"67_500_2","67","Dragon","500","Dragon","-1391306619760","367"
"67_500_3","67","Dragon","500","Dragon","844264879785","172"
"67_500_4","67","Dragon","500","Dragon","-1335301787931","182"
"67_500_5","67","Dragon","500","Dragon","-129897133259","451"
"56_500_2","56","Dragon","500","Dragon","241147142164","310"
"400_500_0","400","Dragon","500","Dragon","-990030182282","577"
"400_500_7","400","Dragon","500","Dragon","177501478946","323"
"389_501_0","389","Dragon","501","Dragon","-1543498884451","418"
"389_501_2","389","Dragon","501","Dragon","542989919807","672"
"389_501_3","389","Dragon","501","Dragon","-45195096676","127"
"389_501_4","389","Dragon","501","Dragon","809145149437","256"
"389_501_6","389","Dragon","501","Dragon","-689328701337","100"
"89_501_0","89","Dragon","501","Dragon","-71963802851","356"
"89_501_1","89","Dragon","501","Dragon","-1603089403941","521"
"89_501_2","89","Dragon","501","Dragon","-770959966667","458"
"89_501_3","89","Dragon","501","Dragon","316113792386","490"
"89_501_4","89","Dragon","501","Dragon","-1205354329066","393"
"89_501_5","89","Dragon","501","Dragon","-1194879503596","436"
"89_501_6","89","Dragon","501","Dragon","-2002630264934","153"
"249_501_0","249","Dragon","501","Dragon","845014722210","441"
"249_501_1","249","Dragon","501","Dragon","-1879892185779","483"
"249_501_2","249","Dragon","501","Dragon","-478823473549","479"
"249_501_3","249","Dragon","501","Dragon","356065312750","130"
"303_502_0","303","Dragon","502","Dragon","742639319130","158"
"303_502_1","303","Dragon","502","Dragon","622352835201","425"
"54_502_1","54","Dragon","502","Dragon","-1737163081897","332"
"54_502_2","54","Dragon","502","Dragon","-2120722178566","470"
"54_502_3","54","Dragon","502","Dragon","-1151344429544","466"
"330_502_0","330","Dragon","502","Dragon","-803751415973","542"
"330_502_1","330","Dragon","502","Dragon","-1930390079795","698"
"330_502_2","330","Dragon","502","Dragon","4262260082","517"
"330_502_3","330","Dragon","502","Dragon","611248726589","593"
"19_503_0","19","Dragon","503","Dragon","-485992525247","463"
"19_503_1","19","Dragon","503","Dragon","645452371250","111"
"19_503_2","19","Dragon","503","Dragon","-1336705793428","259"
"19_503_3","19","Dragon","503","Dragon","-1515329969947","677"
"19_503_4","19","Dragon","503","Dragon","859230242914","505"
"211_503_0","211","Dragon","503","Dragon","-378537915108","608"
"211_503_2","211","Dragon","503","Dragon","626146435514","167"
"206_503_0","206","Dragon","503","Dragon","-2142564453525","377"
"206_503_1","206","Dragon","503","Dragon","-1190893486258","481"
"206_503_2","206","Dragon","503","Dragon","-2082857662779","627"
"206_503_4","206","Dragon","503","Dragon","-2066337289999","605"
"206_503_6","206","Dragon","503","Dragon","33390560643","243"
"172_504_0","172","Dragon","504","Dragon","-1781154739034","611"
"23_504_0","23","Dragon","504","Dragon","603274101290","139"
"23_504_1","23","Dragon","504","Dragon","-1763766833529","251"
"23_504_2","23","Dragon","504","Dragon","-99341056242","665"
"23_504_4","23","Dragon","504","Dragon","-1929995469772","473"
"383_504_0","383","Dragon","504","Dragon","-813791777006","680"
"383_504_3","383","Dragon","504","Dragon","-1134797846497","127"
"383_504_4","383","Dragon","504","Dragon","-606048296311","675"
"7_505_1","7","Dragon","505","Dragon","675442547106","249"
"7_505_3","7","Dragon","505","Dragon","-1985839003456","527"
"306_505_0","306","Dragon","505","Dragon","-871822968591","133"
"306_505_1","306","Dragon","505","Dragon","-2149284818207","329"
"306_505_2","306","Dragon","505","Dragon","-425846339250","248"
"306_505_3","306","Dragon","505","Dragon","-1444208780606","464"
"306_505_4","306","Dragon","505","Dragon","-615758551261","322"
"306_505_6","306","Dragon","505","Dragon","840838648600","578"
"306_505_7","306","Dragon","505","Dragon","-479792783531","257"
"491_505_0","491","Dragon","505","Dragon","-761595175391","202"
"491_505_1","491","Dragon","505","Dragon","435260997856","465"
"491_505_2","491","Dragon","505","Dragon","-974257382006","576"
"491_505_3","491","Dragon","505","Dragon","776681735527","292"
"491_505_4","491","Dragon","505","Dragon","-528286145953","394"
"491_505_5","491","Dragon","505","Dragon","-582016178860","466"
"74_506_1","74","Dragon","506","Dragon","-344206840679","269"
"12_506_0","12","Dragon","506","Dragon","4177711975","216"
"12_506_1","12","Dragon","506","Dragon","-2201330663554","136"
"12_506_2","12","Dragon","506","Dragon","-1904544110701","204"
"12_506_5","12","Dragon","506","Dragon","365309336583","407"
"125_506_1","125","Dragon","506","Dragon","-1919366329418","667"
"125_506_2","125","Dragon","506","Dragon","455791757795","121"
"125_506_3","125","Dragon","506","Dragon","929507088811","181"
"125_506_4","125","Dragon","506","Dragon","-90409095976","573"
"125_506_6","125","Dragon","506","Dragon","-554576454228","191"
"42_507_0","42","Dragon","507","Dragon","465823817276","469"
"42_507_1","42","Dragon","507","Dragon","-272455923288","456"
"42_507_2","42","Dragon","507","Dragon","-1351073488168","376"
"421_507_2","421","Dragon","507","Dragon","-1712231465433","384"
"421_507_4","421","Dragon","507","Dragon","-798514441540","292"
"312_507_0","312","Dragon","507","Dragon","-1478290660894","576"
"312_507_1","312","Dragon","507","Dragon","-397162723728","688"
"312_507_3","312","Dragon","507","Dragon","-727402005360","494"
"43_508_1","43","Dragon","508","Dragon","-257872715269","666"
"43_508_2","43","Dragon","508","Dragon","-761622182441","152"
"43_508_3","43","Dragon","508","Dragon","13922567631","686"
"253_508_0","253","Dragon","508","Dragon","-1979543960701","167"
"253_508_1","253","Dragon","508","Dragon","395627359474","161"
"253_508_2","253","Dragon","508","Dragon","-1951616448458","487"
"253_508_3","253","Dragon","508","Dragon","-342176697048","376"
"253_508_4","253","Dragon","508","Dragon","-69706999032","257"
"253_508_5","253","Dragon","508","Dragon","448141399658","274"
"253_508_6","253","Dragon","508","Dragon","-1786061827943","197"
"495_508_2","495","Dragon","508","Dragon","-1373512862520","239"
"495_508_3","495","Dragon","508","Dragon","-1060437668535","286"
"495_508_4","495","Dragon","508","Dragon","-1888650268817","127"
"495_508_5","495","Dragon","508","Dragon","-1801935882751","141"
"122_509_0","122","Dragon","509","Dragon","-1444392339205","275"
"122_509_1","122","Dragon","509","Dragon","-173569736380","627"
"122_509_2","122","Dragon","509","Dragon","-1058892962024","179"
"122_509_3","122","Dragon","509","Dragon","107338586127","615"
"122_509_4","122","Dragon","509","Dragon","-1916498372361","332"
"122_509_5","122","Dragon","509","Dragon","-85878026301","461"
"425_509_0","425","Dragon","509","Dragon","-1106554879261","169"
"425_509_1","425","Dragon","509","Dragon","-1953869568098","472"
"425_509_3","425","Dragon","509","Dragon","-907574819683","569"
"425_509_6","425","Dragon","509","Dragon","516237683980","188"
"425_509_7","425","Dragon","509","Dragon","-1944011069909","288"
"2_509_1","2","Dragon","509","Dragon","-683080436006","344"
"2_509_2","2","Dragon","509","Dragon","-1718220522583","422"
"2_509_5","2","Dragon","509","Dragon","-873850629738","134"
"2_509_6","2","Dragon","509","Dragon","326950769789","157"
"2_509_7","2","Dragon","509","Dragon","-1821592892632","414"
"0_510_0","0","Dragon","510","Dragon","-1085788687802","638"
"0_510_1","0","Dragon","510","Dragon","-1447197780763","624"
"0_510_2","0","Dragon","510","Dragon","-1003554843810","555"
"468_510_1","468","Dragon","510","Dragon","-1881412333982","256"
"241_510_1","241","Dragon","510","Dragon","-2090037614927","503"
"241_510_2","241","Dragon","510","Dragon","-1686533616030","476"
"241_510_3","241","Dragon","510","Dragon","-130333759832","687"
"241_510_4","241","Dragon","510","Dragon","530205617378","396"
"241_510_5","241","Dragon","510","Dragon","-725627316430","397"
"473_511_2","473","Dragon","511","Dragon","-1265847148033","313"
"473_511_3","473","Dragon","511","Dragon","743078975871","299"
"473_511_4","473","Dragon","511","Dragon","-1157239893893","225"
"473_511_5","473","Dragon","511","Dragon","755443779562","574"
"391_511_1","391","Dragon","511","Dragon","-926096281954","551"
"391_511_2","391","Dragon","511","Dragon","-2139795805601","206"
"391_511_3","391","Dragon","511","Dragon","-1632918893677","626"
"252_512_2","252","Dragon","512","Dragon","-1264136051516","571"
"252_512_3","252","Dragon","512","Dragon","-2118727296320","658"
"252_512_4","252","Dragon","512","Dragon","-202224661059","204"
"252_512_5","252","Dragon","512","Dragon","-531852565189","691"
"38_512_1","38","Dragon","512","Dragon","-363162349451","680"
"38_512_2","38","Dragon","512","Dragon","-1074174529853","109"
"38_512_3","38","Dragon","512","Dragon","-1615977017272","436"
"23_512_1","23","Dragon","512","Dragon","-648167592689","321"
"23_512_2","23","Dragon","512","Dragon","763385648044","590"
"15_513_0","15","Dragon","513","Dragon","-1000414122833","356"
"15_513_1","15","Dragon","513","Dragon","168972653024","141"
"15_513_2","15","Dragon","513","Dragon","724337160949","539"
"15_513_6","15","Dragon","513","Dragon","-1139026683780","541"
"4_513_1","4","Dragon","513","Dragon","-1354415829609","262"
"4_513_2","4","Dragon","513","Dragon","-715855881189","656"
"4_513_3","4","Dragon","513","Dragon","-1251797022990","170"
"4_513_4","4","Dragon","513","Dragon","-1713990917956","528"
"315_513_0","315","Dragon","513","Dragon","-678479050496","456"
"315_513_1","315","Dragon","513","Dragon","-514683540617","318"
"315_513_2","315","Dragon","513","Dragon","172416183816","326"
"315_513_3","315","Dragon","513","Dragon","-841351572967","228"
"315_513_4","315","Dragon","513","Dragon","-70949084888","632"
"315_513_5","315","Dragon","513","Dragon","599464787376","495"
"16_514_0","16","Dragon","514","Dragon","-168077385161","154"
"16_514_2","16","Dragon","514","Dragon","-2037667861788","536"
"16_514_3","16","Dragon","514","Dragon","-1454094742808","669"
"16_514_4","16","Dragon","514","Dragon","-1197557139229","354"
"345_514_0","345","Dragon","514","Dragon","-2066193190991","606"
"345_514_1","345","Dragon","514","Dragon","85456119027","536"
"345_514_4","345","Dragon","514","Dragon","-1844722884879","557"
"345_514_7","345","Dragon","514","Dragon","-1043765835793","168"
"256_514_0","256","Dragon","514","Dragon","-694534950947","612"
"256_514_2","256","Dragon","514","Dragon","360625630333","205"
"15_515_1","15","Dragon","515","Dragon","797554424752","646"
"15_515_2","15","Dragon","515","Dragon","865054636651","686"
"15_515_3","15","Dragon","515","Dragon","-843229436019","202"
"15_515_4","15","Dragon","515","Dragon","639721046983","667"
"15_515_5","15","Dragon","515","Dragon","453012761946","363"
"303_515_0","303","Dragon","515","Dragon","368782349738","247"
"303_515_1","303","Dragon","515","Dragon","-864339480624","347"
"303_515_2","303","Dragon","515","Dragon","472108680355","181"
"303_515_3","303","Dragon","515","Dragon","-1002126250164","109"
"303_515_5","303","Dragon","515","Dragon","-2142363476701","515"
"303_515_6","303","Dragon","515","Dragon","-1077081862955","277"
"81_515_1","81","Dragon","515","Dragon","214071554772","444"
"81_515_2","81","Dragon","515","Dragon","-714863374516","529"
"114_516_1","114","Dragon","516","Dragon","-1366683392379","201"
"114_516_3","114","Dragon","516","Dragon","-2193989513736","143"
"114_516_7","114","Dragon","516","Dragon","-1628893370633","681"
"47_516_0","47","Dragon","516","Dragon","-599505110725","572"
"47_516_2","47","Dragon","516","Dragon","841760626038","265"
"18_516_2","18","Dragon","516","Dragon","-873956380139","531"
"18_516_3","18","Dragon","516","Dragon","723950448946","117"
"18_516_5","18","Dragon","516","Dragon","-654303376801","657"
"18_516_6","18","Dragon","516","Dragon","-612580382276","678"
"67_517_0","67","Dragon","517","Dragon","-731878575034","211"
"67_517_1","67","Dragon","517","Dragon","-1991608711856","476"
"67_517_2","67","Dragon","517","Dragon","-1692521306608","177"
"67_517_4","67","Dragon","517","Dragon","-193501263337","582"
"62_517_0","62","Dragon","517","Dragon","-2022555818826","195"
"62_517_1","62","Dragon","517","Dragon","-1327817776191","215"
"62_517_2","62","Dragon","517","Dragon","36659347666","562"
"39_517_1","39","Dragon","517","Dragon","-372908191175","224"
"39_517_3","39","Dragon","517","Dragon","-723653908210","361"
"39_517_4","39","Dragon","517","Dragon","306401860134","212"
"39_517_6","39","Dragon","517","Dragon","-45689350433","644"
"235_518_0","235","Dragon","518","Dragon","-849572137165","570"
"235_518_1","235","Dragon","518","Dragon","-1160274296364","328"
"235_518_2","235","Dragon","518","Dragon","-926792788349","135"
"235_518_3","235","Dragon","518","Dragon","566995931769","350"
"235_518_4","235","Dragon","518","Dragon","-1857282145412","361"
"62_518_0","62","Dragon","518","Dragon","322609157997","410"
"62_518_1","62","Dragon","518","Dragon","841818238631","233"
"62_518_2","62","Dragon","518","Dragon","738725149691","393"
"62_518_3","62","Dragon","518","Dragon","424787106021","341"
"386_518_0","386","Dragon","518","Dragon","-2205767788520","271"
"386_518_1","386","Dragon","518","Dragon","-530181908212","310"
"386_518_2","386","Dragon","518","Dragon","418681784241","246"
"106_519_0","106","Dragon","519","Dragon","-1494140494302","308"
"106_519_3","106","Dragon","519","Dragon","599386871955","433"
"23_519_0","23","Dragon","519","Dragon","-758214473455","236"
"23_519_1","23","Dragon","519","Dragon","-1290878683005","465"
"23_519_2","23","Dragon","519","Dragon","-1916039808207","613"
"23_519_3","23","Dragon","519","Dragon","-846028827181","367"
"493_519_0","493","Dragon","519","Dragon","-1749276414970","554"
"493_519_1","493","Dragon","519","Dragon","-145675767900","493"
"493_519_3","493","Dragon","519","Dragon","-23439051352","194"
"493_519_4","493","Dragon","519","Dragon","745915087270","480"
"493_519_5","493","Dragon","519","Dragon","-1681640527338","684"
"493_519_6","493","Dragon","519","Dragon","689699447668","140"
"369_520_0","369","Dragon","520","Dragon","-1176507753579","613"
"369_520_1","369","Dragon","520","Dragon","355618814078","618"
"369_520_2","369","Dragon","520","Dragon","-1888862079852","432"
"369_520_3","369","Dragon","520","Dragon","-1745057133908","282"
"369_520_5","369","Dragon","520","Dragon","312145443067","558"
"315_520_0","315","Dragon","520","Dragon","-101601953214","202"
"315_520_1","315","Dragon","520","Dragon","521754302682","366"
"315_520_2","315","Dragon","520","Dragon","-669008499543","304"
"315_520_4","315","Dragon","520","Dragon","903449642362","669"
"315_520_6","315","Dragon","520","Dragon","-158498414439","416"
"315_520_7","315","Dragon","520","Dragon","657062704738","562"
"123_520_0","123","Dragon","520","Dragon","-1099225414986","210"
"123_520_2","123","Dragon","520","Dragon","592452212722","253"
"504_521_0","504","Dragon","521","Dragon","364014423556","543"
"504_521_1","504","Dragon","521","Dragon","-1384679904174","314"
"504_521_2","504","Dragon","521","Dragon","-2190962167252","119"
"504_521_3","504","Dragon","521","Dragon","-1616073039173","344"
"504_521_4","504","Dragon","521","Dragon","-2188532896871","185"
"504_521_5","504","Dragon","521","Dragon","-1049624465172","539"
"504_521_7","504","Dragon","521","Dragon","530871120609","230"
"431_521_0","431","Dragon","521","Dragon","-1528572953357","362"
"431_521_1","431","Dragon","521","Dragon","-1572002095989","665"
"431_521_2","431","Dragon","521","Dragon","-775302266494","401"
"431_521_3","431","Dragon","521","Dragon","-1456543589905","678"
"464_521_1","464","Dragon","521","Dragon","-2022380669321","683"
"6_522_0","6","Dragon","522","Dragon","529995712590","657"
"6_522_1","6","Dragon","522","Dragon","-1247352812567","445"
"6_522_3","6","Dragon","522","Dragon","931398306905","670"
"6_522_4","6","Dragon","522","Dragon","-1675433706833","102"
"46_522_0","46","Dragon","522","Dragon","-540263141422","567"
"46_522_2","46","Dragon","522","Dragon","-572670265243","557"
"102_522_0","102","Dragon","522","Dragon","-940686924860","418"
"102_522_1","102","Dragon","522","Dragon","367062000571","368"
"102_522_3","102","Dragon","522","Dragon","-1086414728409","130"
"102_522_4","102","Dragon","522","Dragon","-398593354458","308"
"226_523_1","226","Dragon","523","Dragon","808892619271","694"
"226_523_2","226","Dragon","523","Dragon","-767765113392","481"
"105_523_0","105","Dragon","523","Dragon","-1333228582833","587"
"105_523_1","105","Dragon","523","Dragon","-776253558915","156"
"105_523_2","105","Dragon","523","Dragon","-1818462649184","262"
"11_523_1","11","Dragon","523","Dragon","-1910169921097","235"
"11_523_2","11","Dragon","523","Dragon","-1326650311490","430"
"11_523_3","11","Dragon","523","Dragon","204322031072","182"
"11_523_4","11","Dragon","523","Dragon","-2117009544295","353"
"11_523_5","11","Dragon","523","Dragon","-1135007512672","156"
"72_524_0","72","Dragon","524","Dragon","-1042926042889","632"
"72_524_1","72","Dragon","524","Dragon","-2075143982378","567"
"72_524_2","72","Dragon","524","Dragon","-916621381982","403"
"72_524_3","72","Dragon","524","Dragon","295013718261","668"
"72_524_5","72","Dragon","524","Dragon","918561601807","417"
"384_524_1","384","Dragon","524","Dragon","562352474551","312"
"384_524_2","384","Dragon","524","Dragon","-942191276621","147"
"384_524_3","384","Dragon","524","Dragon","-2022889945882","455"
"384_524_4","384","Dragon","524","Dragon","-762516670475","691"
"384_524_5","384","Dragon","524","Dragon","611918737418","546"
"141_524_0","141","Dragon","524","Dragon","248577223377","218"
"141_524_3","141","Dragon","524","Dragon","107745669929","538"
"141_524_4","141","Dragon","524","Dragon","-1864873836491","251"
"292_525_0","292","Dragon","525","Dragon","119722955337","326"
"292_525_1","292","Dragon","525","Dragon","-15488676249","107"
"292_525_3","292","Dragon","525","Dragon","556512283827","260"
"292_525_4","292","Dragon","525","Dragon","179301721901","164"
"292_525_5","292","Dragon","525","Dragon","-1641137725374","599"
"62_525_1","62","Dragon","525","Dragon","231300583197","439"
"62_525_3","62","Dragon","525","Dragon","287514320502","291"
"241_525_0","241","Dragon","525","Dragon","844269421448","416"
"241_525_2","241","Dragon","525","Dragon","-1153150271743","694"
"241_525_3","241","Dragon","525","Dragon","630097588658","304"
"157_526_0","157","Dragon","526","Dragon","-1474739284778","387"
"157_526_1","157","Dragon","526","Dragon","555032204822","234"
"157_526_2","157","Dragon","526","Dragon","-760422639403","528"
"157_526_3","157","Dragon","526","Dragon","-205500155193","555"
"11_526_0","11","Dragon","526","Dragon","-292454121884","287"
"11_526_1","11","Dragon","526","Dragon","-1257516112854","133"
"11_526_2","11","Dragon","526","Dragon","-1623082832034","163"
"11_526_3","11","Dragon","526","Dragon","468949678009","621"
"464_526_1","464","Dragon","526","Dragon","-2190588999615","695"
"464_526_2","464","Dragon","526","Dragon","358027249685","397"
"464_526_3","464","Dragon","526","Dragon","-724976790065","448"
"169_527_0","169","Dragon","527","Dragon","-1103567104993","204"
"169_527_2","169","Dragon","527","Dragon","-415360914269","204"
"11_527_1","11","Dragon","527","Dragon","-900897710363","268"
"11_527_2","11","Dragon","527","Dragon","-532809129482","202"
"11_527_3","11","Dragon","527","Dragon","-1430643107791","498"
"11_527_4","11","Dragon","527","Dragon","-2002665380028","155"
"244_527_0","244","Dragon","527","Dragon","-2021263016986","545"
"244_527_1","244","Dragon","527","Dragon","-1512701043059","637"
"244_527_2","244","Dragon","527","Dragon","921263146610","394"
"244_527_3","244","Dragon","527","Dragon","-1313131843601","606"
"7_528_1","7","Dragon","528","Dragon","-172886884077","305"
"7_528_2","7","Dragon","528","Dragon","-786245150180","281"
"7_528_3","7","Dragon","528","Dragon","611574829103","580"
"7_528_4","7","Dragon","528","Dragon","-1440216489181","128"
"7_528_6","7","Dragon","528","Dragon","-2027094180127","377"
"22_528_0","22","Dragon","528","Dragon","-464719228388","285"
"22_528_1","22","Dragon","528","Dragon","309486505343","677"
"22_528_2","22","Dragon","528","Dragon","656670640492","182"
"22_528_4","22","Dragon","528","Dragon","395132006518","221"
"22_528_6","22","Dragon","528","Dragon","-2028193534970","320"
"22_528_7","22","Dragon","528","Dragon","-158848509870","236"
"147_529_0","147","Dragon","529","Dragon","-314318990322","465"
"147_529_1","147","Dragon","529","Dragon","945190002685","293"
"147_529_2","147","Dragon","529","Dragon","206060264523","466"
"438_529_0","438","Dragon","529","Dragon","-2109331534826","316"
"438_529_1","438","Dragon","529","Dragon","-1611920018851","193"
"438_529_2","438","Dragon","529","Dragon","-1366027568765","691"
"438_529_3","438","Dragon","529","Dragon","-1469002725555","274"
"438_529_5","438","Dragon","529","Dragon","-1592524967868","425"
"438_529_6","438","Dragon","529","Dragon","394469104137","405"
"139_529_1","139","Dragon","529","Dragon","390811584408","390"
"139_529_2","139","Dragon","529","Dragon","584070392523","451"
"139_529_3","139","Dragon","529","Dragon","878075498962","557"
"139_529_4","139","Dragon","529","Dragon","-557396561099","545"
"470_530_1","470","Dragon","530","Dragon","-1852546408627","179"
"470_530_2","470","Dragon","530","Dragon","-401252945672","414"
"470_530_3","470","Dragon","530","Dragon","-808834044852","496"
"43_530_0","43","Dragon","530","Dragon","-1784828803877","425"
"43_530_1","43","Dragon","530","Dragon","600684672252","146"
"359_530_0","359","Dragon","530","Dragon","-1169252051270","609"
"359_530_1","359","Dragon","530","Dragon","-2182811218094","605"
"359_530_3","359","Dragon","530","Dragon","-72781760366","529"
"359_530_4","359","Dragon","530","Dragon","262683590673","299"
"359_530_5","359","Dragon","530","Dragon","-742498205770","557"
"359_530_7","359","Dragon","530","Dragon","-1042732216747","339"
"2_531_1","2","Dragon","531","Dragon","526398438820","424"
"2_531_3","2","Dragon","531","Dragon","-1372578747745","115"
"136_531_0","136","Dragon","531","Dragon","-1478787906626","527"
"136_531_1","136","Dragon","531","Dragon","-1396390361522","512"
"136_531_2","136","Dragon","531","Dragon","-67215356614","396"
"393_531_0","393","Dragon","531","Dragon","-501126608799","557"
"393_531_1","393","Dragon","531","Dragon","-535827245369","472"
"393_531_3","393","Dragon","531","Dragon","-1707659322305","618"
"393_531_4","393","Dragon","531","Dragon","-126729729419","616"
"125_532_0","125","Dragon","532","Dragon","-846164849245","699"
"125_532_2","125","Dragon","532","Dragon","-1861713563244","693"
"11_532_0","11","Dragon","532","Dragon","-2065532641522","185"
"11_532_2","11","Dragon","532","Dragon","-878301909848","254"
"55_532_0","55","Dragon","532","Dragon","-1878991049687","194"
"55_532_1","55","Dragon","532","Dragon","-1174008350709","417"
"55_532_2","55","Dragon","532","Dragon","-1054363523969","569"
"55_532_3","55","Dragon","532","Dragon","-859393410086","418"
"55_532_5","55","Dragon","532","Dragon","-507558608047","113"
"109_533_0","109","Dragon","533","Dragon","-1520563442160","214"
"109_533_2","109","Dragon","533","Dragon","-1361560511696","633"
"109_533_3","109","Dragon","533","Dragon","-1489952081076","656"
"109_533_5","109","Dragon","533","Dragon","520566537541","144"
"109_533_6","109","Dragon","533","Dragon","707526147745","192"
"13_533_0","13","Dragon","533","Dragon","-1914383326797","672"
"13_533_1","13","Dragon","533","Dragon","271288867442","564"
"13_533_2","13","Dragon","533","Dragon","306215554667","391"
"527_533_1","527","Dragon","533","Dragon","-857964144637","152"
"527_533_2","527","Dragon","533","Dragon","-1547775128081","658"
"486_534_0","486","Dragon","534","Dragon","399280314200","225"
"486_534_1","486","Dragon","534","Dragon","789921180736","275"
"486_534_2","486","Dragon","534","Dragon","-386429326576","125"
"486_534_4","486","Dragon","534","Dragon","-1003317455527","248"
"4_534_0","4","Dragon","534","Dragon","-1168318393233","268"
"4_534_2","4","Dragon","534","Dragon","164035389765","602"
"199_534_1","199","Dragon","534","Dragon","719076445170","591"
"199_534_3","199","Dragon","534","Dragon","-621991593149","176"
"88_535_0","88","Dragon","535","Dragon","-824549576324","380"
"88_535_2","88","Dragon","535","Dragon","917756622510","537"
"88_535_4","88","Dragon","535","Dragon","-1196919180306","313"
"88_535_5","88","Dragon","535","Dragon","-1577518623574","473"
"88_535_7","88","Dragon","535","Dragon","220596050053","627"
"214_535_0","214","Dragon","535","Dragon","160108537610","502"
"214_535_1","214","Dragon","535","Dragon","-2072518346786","593"
"214_535_2","214","Dragon","535","Dragon","97996297020","655"
"214_535_3","214","Dragon","535","Dragon","-216520433740","175"
"214_535_4","214","Dragon","535","Dragon","-1166674998854","451"
"214_535_5","214","Dragon","535","Dragon","905906259970","473"
"207_535_0","207","Dragon","535","Dragon","-393529262727","694"
"207_535_2","207","Dragon","535","Dragon","-1305786165312","161"
"211_536_0","211","Dragon","536","Dragon","192540317866","383"
"211_536_1","211","Dragon","536","Dragon","296397416998","632"
"211_536_2","211","Dragon","536","Dragon","-737062604832","296"
"211_536_4","211","Dragon","536","Dragon","-448461912883","653"
"211_536_5","211","Dragon","536","Dragon","-873778862110","503"
"211_536_6","211","Dragon","536","Dragon","-1455886606313","124"
"211_536_7","211","Dragon","536","Dragon","-146594527324","202"
"381_536_0","381","Dragon","536","Dragon","-1959001502390","345"
"381_536_2","381","Dragon","536","Dragon","179044800925","696"
"381_536_4","381","Dragon","536","Dragon","-881582632966","151"
"381_536_5","381","Dragon","536","Dragon","-1785743581427","598"
"381_536_6","381","Dragon","536","Dragon","-370748638273","468"
"381_536_7","381","Dragon","536","Dragon","-1397667260039","660"
"2_536_0","2","Dragon","536","Dragon","-698077995145","373"
"2_536_1","2","Dragon","536","Dragon","-1011286198589","658"
"2_536_2","2","Dragon","536","Dragon","475378508556","160"
"2_536_3","2","Dragon","536","Dragon","338127255378","641"
"2_536_4","2","Dragon","536","Dragon","-294532803033","591"
"300_537_0","300","Dragon","537","Dragon","-1857936890372","651"
"300_537_1","300","Dragon","537","Dragon","-1160554158696","288"
"300_537_2","300","Dragon","537","Dragon","23768071432","267"
"300_537_6","300","Dragon","537","Dragon","-655309028679","377"
"12_537_0","12","Dragon","537","Dragon","-1036830229784","110"
"12_537_4","12","Dragon","537","Dragon","-1655491756560","113"
"12_537_6","12","Dragon","537","Dragon","-88010078732","634"
"257_537_0","257","Dragon","537","Dragon","-925169161847","482"
"257_537_1","257","Dragon","537","Dragon","-1046783300324","594"
"257_537_3","257","Dragon","537","Dragon","-1493050554149","158"
"67_538_1","67","Dragon","538","Dragon","-991926522265","311"
"67_538_2","67","Dragon","538","Dragon","48145085922","545"
"67_538_5","67","Dragon","538","Dragon","-320839805019","260"
"67_538_6","67","Dragon","538","Dragon","-829447151791","174"
"67_538_7","67","Dragon","538","Dragon","-350693796165","541"
"428_538_1","428","Dragon","538","Dragon","862488612961","410"
"428_538_2","428","Dragon","538","Dragon","323486566993","152"
"428_538_3","428","Dragon","538","Dragon","-1335841663044","173"
"428_538_4","428","Dragon","538","Dragon","874850854322","475"
"131_538_2","131","Dragon","538","Dragon","-1311751732734","316"
"131_538_3","131","Dragon","538","Dragon","75282357890","186"
"131_538_4","131","Dragon","538","Dragon","3121450309","607"
"57_539_1","57","Dragon","539","Dragon","294623187970","582"
"57_539_2","57","Dragon","539","Dragon","-337319142843","178"
"57_539_4","57","Dragon","539","Dragon","551882823833","498"
"195_539_0","195","Dragon","539","Dragon","-1039200541955","151"
"195_539_1","195","Dragon","539","Dragon","-1264033362195","411"
"195_539_3","195","Dragon","539","Dragon","-2027665213825","620"
"195_539_4","195","Dragon","539","Dragon","-1748005245171","616"
